"year","ncessch","school_name","state_name","latitude","longitude","school_level","school_type","charter","free_or_reduced_price_lunch","enrollment","enrollment_crdc","read_test_num_valid","read_test_pct_prof_midpt","read_test_pct_prof_high","read_test_pct_prof_low","math_test_num_valid","math_test_pct_prof_midpt","math_test_pct_prof_high","math_test_pct_prof_low","enrl_AP","enrl_IB","enrl_gifted_talented","instances_mech_restraint","instances_phys_restraint","instances_seclusion","primarily_serve_students_w_dis","charter_crdc","magnet_crdc"
"2001","110000600220","CHILDREN STUDIO SCHOOL PUBLIC CHARTER SCHOOL","District of Columbia","38.918","-77.0298","Other","Regular school","Yes","Missing/not reported","110","","","","","","","","","","","","","","","","","",""
"2001","110000700221","COMMUNITY ACADEMY PUBLIC CHARTER SCHOOL","District of Columbia","38.9445","-77.0299","Primary","Regular school","Yes","Missing/not reported","425","","","","","","","","","","","","","","","","","",""
"2001","110000800222","EDISON-FRIENDSHIP PUBLIC CHARTER SCHOOL","District of Columbia","38.8794","-76.9874","Other","Regular school","Yes","Not applicable","Missing/not reported","","","","","","","","","","","","","","","","","",""
"2001","110000900223","ELSIE WHITLOW STOKES COMMUNITY FREEDOM PCS","District of Columbia","38.9326","-77.0351","Primary","Regular school","Yes","Missing/not reported","156","","","","","","","","","","","","","","","","","",""
"2001","110001000224","HOSPITALITY (MARRIOTT) PUBLIC CHARTER SCHOOL","District of Columbia","38.8953","-77.0236","Other","Regular school","Yes","Missing/not reported","180","","","","","","","","","","","","","","","","","",""
"2001","110001100225","HYDE LEADERSHIP PUBLIC CHARTER SCHOOL","District of Columbia","38.9154","-77.0053","Middle","Regular school","Yes","Missing/not reported","500","","","","","","","","","","","","","","","","","",""
"2001","110001200226","IDEAL ACADEMY PUBLIC CHARTER SCHOOL","District of Columbia","38.9545","-77.008","Primary","Regular school","Yes","Missing/not reported","200","","","","","","","","","","","","","","","","","",""
"2001","110001300227","INTEGRATED DESIGN ELECTRONICS ACADEMY PCS","District of Columbia","38.9033","-76.9377","High","Regular school","Yes","Missing/not reported","200","","","","","","","","","","","","","","","","","",""
"2001","110001400228","MAYA ANGELOU PUBLIC CHARTER SCHOOL","District of Columbia","38.9185","-77.031","Other","Regular school","Yes","Missing/not reported","73","","","","","","","","","","","","","","","","","",""
"2001","110001500229","MERIDIAN PUBLIC CHARTER SCHOOL","District of Columbia","38.9202","-77.0304","Primary","Regular school","Yes","Missing/not reported","405","","","","","","","","","","","","","","","","","",""
"2001","110001600230","NEW VISTAS PREPARATORY PCS","District of Columbia","38.9623","-77.0111","High","Regular school","Yes","Not applicable","Missing/not reported","","","","","","","","","","","","","","","","","",""
"2001","110001700231","NEXT STEP PUBLIC CHARTER SCHOOL","District of Columbia","38.9275","-77.0331","High","Regular school","Yes","Missing/not reported","60","","","","","","","","","","","","","","","","","",""
"2001","110001800232","OPTIONS PUBLIC CHARTER SCHOOL","District of Columbia","38.9001","-77.0023","Middle","Regular school","Yes","Missing/not reported","135","","","","","","","","","","","","","","","","","",""
"2001","110001900233","RICHARD MILBURN PUBLIC CHARTER SCHOOL","District of Columbia","38.9623","-77.0111","High","Other/alternative school","Yes","Not applicable","Missing/not reported","","","","","","","","","","","","","","","","","",""
"2001","110002000234","ROOTS PUBLIC CHARTER SCHOOL","District of Columbia","38.9562","-77.0092","Primary","Regular school","Yes","Missing/not reported","56","","","","","","","","","","","","","","","","","",""
"2001","110002100235","SCHOOL FOR ARTS IN LEARNING PCS","District of Columbia","38.9034","-77.0363","Primary","Regular school","Yes","Missing/not reported","103","","","","","","","","","","","","","","","","","",""
"2001","110002200236","SEED PUBLIC CHARTER SCHOOL","District of Columbia","38.9001","-77.0023","Other","Regular school","Yes","Missing/not reported","170","","","","","","","","","","","","","","","","","",""
"2001","110002300237","SE ACADEMY OF SCHOLASTIC EXCELLENCE PCS","District of Columbia","38.8479","-76.997","Primary","Regular school","Yes","Missing/not reported","623","","","","","","","","","","","","","","","","","",""
"2001","110002400238","TECHWORLD PUBLIC CHARTER SCHOOL","District of Columbia","38.8764","-77.0176","High","Regular school","Yes","Not applicable","Missing/not reported","","","","","","","","","","","","","","","","","",""
"2001","110002500239","VILLAGE LEANING CENTER PUBLIC CHARTER SCHOOL","District of Columbia","38.8955","-76.9487","Other","Regular school","Yes","Missing/not reported","440","","","","","","","","","","","","","","","","","",""
"2001","110002600240","WASHINGTON MATH/SCIENCE/TECHNOLOGY PCS","District of Columbia","38.8764","-77.0176","High","Regular school","Yes","Missing/not reported","324","","","","","","","","","","","","","","","","","",""
"2001","110002700241","WORLD PUBLIC CHARTER SCHOOL OF WASHINGTON","District of Columbia","38.897","-77.0152","Primary","Regular school","Yes","Not applicable","Missing/not reported","","","","","","","","","","","","","","","","","",""
"2001","110003000001","MURCH ELEMENTARY SCHOOL","District of Columbia","38.9518","-77.0702","Primary","Regular school","No","56","463","","","","","","","","","","","","","","","","","",""
"2001","110003000002","MOTEN ELEMENTARY SCHOOL","District of Columbia","38.857","-76.9829","Middle","Regular school","No","349","352","","","","","","","","","","","","","","","","","",""
"2001","110003000003","MONTGOMERY ELEMENTARY SCHOOL","District of Columbia","38.9096","-77.017","Primary","Regular school","No","279","371","","","","","","","","","","","","","","","","","",""
"2001","110003000004","MINER ELEMENTARY SCHOOL","District of Columbia","38.898","-76.983","Primary","Regular school","No","432","493","","","","","","","","","","","","","","","","","",""
"2001","110003000005","MEYER ELEMENTARY SCHOOL","District of Columbia","38.9227","-77.0271","Primary","Regular school","No","336","367","","","","","","","","","","","","","","","","","",""
"2001","110003000006","MERRITT ELEMENTARY SCHOOL","District of Columbia","38.9","-76.9283","Primary","Regular school","No","369","519","","","","","","","","","","","","","","","","","",""
"2001","110003000007","MCGOGNEY ELEMENTARY SCHOOL","District of Columbia","38.8407","-76.9934","Primary","Regular school","No","380","440","","","","","","","","","","","","","","","","","",""
"2001","110003000008","ROOSEVELT HIGH SCHOOL","District of Columbia","38.9426","-77.0279","High","Regular school","No","305","760","","","","","","","","","","","","","","","","","",""
"2001","110003000010","TERRELL ELEMENTARY SCHOOL","District of Columbia","38.8424","-76.9939","Primary","Regular school","No","202","287","","","","","","","","","","","","","","","","","",""
"2001","110003000011","TAKOMA ELEMENTARY SCHOOL","District of Columbia","38.9746","-77.0219","Primary","Regular school","No","229","447","","","","","","","","","","","","","","","","","",""
"2001","110003000013","STANTON ELEMENTARY SCHOOL","District of Columbia","38.8571","-76.9683","Primary","Regular school","No","513","593","","","","","","","","","","","","","","","","","",""
"2001","110003000014","PHELPS CAREER HIGH SCHOOL","District of Columbia","38.9008","-76.9721","High","Regular school","No","190","280","","","","","","","","","","","","","","","","","",""
"2001","110003000016","ELLINGTON SCHOOL OF THE ARTS","District of Columbia","38.913","-77.07","High","Regular school","No","114","488","","","","","","","","","","","","","","","","","",""
"2001","110003000019","SOUSA MIDDLE SCHOOL","District of Columbia","38.8835","-76.9527","Middle","Regular school","No","304","399","","","","","","","","","","","","","","","","","",""
"2001","110003000020","SHAW JUNIOR HIGH SCHOOL","District of Columbia","38.9112","-77.0248","Middle","Regular school","No","409","546","","","","","","","","","","","","","","","","","",""
"2001","110003000021","BROWN, RONALD MIDDLE SCHOOL","District of Columbia","38.9061","-76.9336","Middle","Regular school","No","267","383","","","","","","","","","","","","","","","","","",""
"2001","110003000022","SHAED ELEMENTARY SCHOOL","District of Columbia","38.9232","-77.0022","Primary","Regular school","No","295","372","","","","","","","","","","","","","","","","","",""
"2001","110003000023","SHADD ELEMENTARY SCHOOL","District of Columbia","38.8897","-76.9206","Primary","Regular school","No","237","261","","","","","","","","","","","","","","","","","",""
"2001","110003000024","SEATON ELEMENTARY SCHOOL","District of Columbia","38.9096","-77.0261","Primary","Regular school","No","356","437","","","","","","","","","","","","","","","","","",""
"2001","110003000025","SAVOY ELEMENTARY SCHOOL","District of Columbia","38.8635","-76.9929","Primary","Regular school","No","279","375","","","","","","","","","","","","","","","","","",""
"2001","110003000026","RUDOLPH ELEMENTARY SCHOOL","District of Columbia","38.9529","-77.0136","Primary","Regular school","No","363","534","","","","","","","","","","","","","","","","","",""
"2001","110003000027","ROSS ELEMENTARY SCHOOL","District of Columbia","38.9124","-77.0395","Primary","Regular school","No","131","183","","","","","","","","","","","","","","","","","",""
"2001","110003000028","RIVER TERRACE ELEMENTARY SCHOOL","District of Columbia","38.896","-76.9587","Primary","Regular school","No","156","262","","","","","","","","","","","","","","","","","",""
"2001","110003000029","RANDLE HIGHLANDS ELEMENTARY","District of Columbia","38.8664","-76.9622","Primary","Regular school","No","330","436","","","","","","","","","","","","","","","","","",""
"2001","110003000030","SHEPHERD ELEMENTARY SCHOOL","District of Columbia","38.9847","-77.0347","Primary","Regular school","No","72","356","","","","","","","","","","","","","","","","","",""
"2001","110003000032","REED ELEMENTARY SCHOOL","District of Columbia","38.9196","-77.0407","Primary","Regular school","No","416","480","","","","","","","","","","","","","","","","","",""
"2001","110003000033","RAYMOND ELEMENTARY SCHOOL","District of Columbia","38.9353","-77.0262","Primary","Regular school","No","359","524","","","","","","","","","","","","","","","","","",""
"2001","110003000034","MAURY ELEMENTARY SCHOOL","District of Columbia","38.8919","-76.9891","Primary","Regular school","No","229","303","","","","","","","","","","","","","","","","","",""
"2001","110003000035","MANN ELEMENTARY SCHOOL","District of Columbia","38.9343","-77.0874","Primary","Regular school","No","9","210","","","","","","","","","","","","","","","","","",""
"2001","110003000036","MALCOLM X ELEMENTARY SCHOOL","District of Columbia","38.8452","-76.9865","Primary","Regular school","No","516","556","","","","","","","","","","","","","","","","","",""
"2001","110003000037","LUDLOW-TAYLOR ELEMENTARY","District of Columbia","38.8986","-76.9972","Primary","Regular school","No","216","276","","","","","","","","","","","","","","","","","",""
"2001","110003000041","LECKIE ELEMENTARY SCHOOL","District of Columbia","38.8287","-77.01","Primary","Regular school","No","229","402","","","","","","","","","","","","","","","","","",""
"2001","110003000042","LASALLE ELEMENTARY SCHOOL","District of Columbia","38.9607","-76.9987","Primary","Regular school","No","216","344","","","","","","","","","","","","","","","","","",""
"2001","110003000044","LANGDON ELEMENTARY SCHOOL","District of Columbia","38.9246","-76.9777","Primary","Regular school","No","287","404","","","","","","","","","","","","","","","","","",""
"2001","110003000045","LAFAYETTE ELEMENTARY SCHOOL","District of Columbia","38.9657","-77.0684","Primary","Regular school","No","8","499","","","","","","","","","","","","","","","","","",""
"2001","110003000048","WATKINS ELEMENTARY SCHOOL","District of Columbia","38.8836","-76.9902","Primary","Regular school","No","178","465","","","","","","","","","","","","","","","","","",""
"2001","110003000049","THOMAS ELEMENTARY SCHOOL","District of Columbia","38.9012","-76.9515","Primary","Regular school","No","321","422","","","","","","","","","","","","","","","","","",""
"2001","110003000050","STODDERT ELEMENTARY SCHOOL","District of Columbia","38.9225","-77.0789","Primary","Regular school","No","55","226","","","","","","","","","","","","","","","","","",""
"2001","110003000051","STEVENS ELEMENTARY SCHOOL","District of Columbia","38.9028","-77.0474","Primary","Regular school","No","170","325","","","","","","","","","","","","","","","","","",""
